DeIdent,Admissions_Status,Admissions_Cycle,Gender,TMDSASEthnicity,MCAT2015,Overall_GPA,Urg_Overall,UrgSci_GPA,Grad_GPA
0x16F7BD22,Rejected Without Interview ,2022,Female,Asian,510,3.71,3.85,3.81,3.25
0x16F7C508,Rejected Without Interview ,2022,Female,Asian,514,3.83,3.83,3.85,0
0x16F8339C,Rejected Without Interview ,2022,Female,Asian,501,3.71,3.71,3.59,0
0x16F908DE,Rejected Without Interview ,2022,Female,Asian,494,3.4,3.4,3.44,0
0x16F9480E,Rejected Without Interview ,2022,Female,Asian,513,4,4,4,0
0x16F957DA,Rejected Without Interview ,2022,Female,Asian,509,3.66,3.66,3.39,0
0x16FAF292,Rejected Without Interview ,2022,Female,Asian,507,3.93,3.93,3.93,0
0x16FBC7D4,Rejected Without Interview ,2022,Female,Asian,509,3.63,3.63,3.47,0
0x16FC9530,Rejected Without Interview ,2022,Female,Asian,519,3.86,3.86,3.93,0
0x16FF24C2,Rejected Without Interview ,2022,Female,Asian,510,3.92,3.92,3.87,0
0x16FF2CA8,Rejected Without Interview ,2022,Female,Asian,511,3.98,3.98,3.94,0
0x16FF4C40,Rejected Without Interview ,2022,Female,Asian,496,3.51,3.51,3.54,0
0x17002182,Rejected Without Interview ,2022,Female,Asian,516,3.95,3.95,3.89,0
0x1700B794,Rejected Without Interview ,2022,Female,Asian,502,3.68,3.68,3.39,0
0x1700E6F8,Withdrew Application before Offer,2022,Female,Asian,520,3.97,3.97,4,0
0x1700F6C4,Rejected Without Interview ,2022,Female,Asian,508,3.85,3.85,3.88,0
0x170271E4,Rejected Without Interview ,2022,Female,Asian,504,3.56,3.56,3.38,0
0x17055072,Rejected Without Interview ,2022,Female,Asian,501,3.75,3.75,3.71,0
0x1705700A,Rejected Without Interview ,2022,Female,Asian,498,3.46,3.45,3.23,3.55
0x1706061C,Rejected Without Interview ,2022,Female,Asian,505,3.53,3.48,3.24,4
0x17063D66,Rejected Without Interview ,2022,Female,Asian,509,3.95,3.95,3.9,0
0x17069448,Rejected Without Interview ,2022,Female,Asian,501,3.89,3.88,3.9,4
0x1706DB5E,Rejected Without Interview ,2022,Female,Asian,510,3.61,3.61,3.42,0
0x1707F7B6,Rejected Without Interview ,2022,Female,Asian,507,3.76,3.76,3.75,0
0x1709B9EC,Withdrew Application before Offer,2022,Female,Asian,525,3.98,3.98,3.97,0
0x170A18B4,Rejected Without Interview ,2022,Female,Asian,507,3.83,3.83,3.8,0
0x170A9EFA,Rejected Without Interview ,2022,Female,Asian,509,3.6,3.6,3.48,0
0x170BB36C,Rejected Without Interview ,2022,Female,Asian,508,3.45,3.39,2.93,4
0x170DEC1C,Rejected Without Interview ,2022,Female,Asian,504,3.82,3.82,3.68,0
0x170E3332,Rejected Without Interview ,2022,Female,Asian,522,4,4,4,0
0x170E3B18,Withdrew Application before Offer,2022,Female,Asian,520,4,4,4,0
0x170F8EBA,Rejected Without Interview ,2022,Female,Asian,515,3.89,3.87,3.77,4
0x17105C16,Rejected Without Interview ,2022,Female,Asian,503,2.83,2.83,2.53,0
0x17121666,Rejected Without Interview ,2022,Female,Asian,513,3.91,3.91,3.85,0
0x171284FA,Rejected Without Interview ,2022,Female,Asian,494,3.18,3.18,2.97,0
0x171389A0,Rejected Without Interview ,2022,Female,Asian,510,3.9,3.9,3.87,0
0x17150CA6,Rejected Without Interview ,2022,Female,Asian,512,3.82,3.82,3.67,0
0x1715148C,Rejected Without Interview ,2022,Female,Asian,511,3.4,3.4,3.24,0
0x17156B6E,Rejected Without Interview ,2022,Female,Asian,500,3.88,3.85,3.73,4
0x17169792,Rejected Without Interview ,2022,Female,Asian,512,4,4,4,0
0x1716F65A,Rejected Without Interview ,2022,Female,Asian,513,3.68,3.61,3.19,4
0x171715F2,Rejected Without Interview ,2022,Female,Asian,524,3.97,3.97,3.95,0
0x17174D3C,Rejected Without Interview ,2022,Female,Asian,507,3.95,3.95,3.92,0
0x1717B3EA,Rejected Without Interview ,2022,Female,Asian,498,3.5,3.5,3.46,0
0x17182A64,Rejected Without Interview ,2022,Female,Asian,517,3.82,3.82,3.86,0
0x17194EA2,Rejected Without Interview ,2022,Female,Asian,508,3.74,3.74,3.65,0
0x17195688,Rejected Without Interview ,2022,Female,Asian,513,3.96,3.96,3.95,0
0x1719F480,Rejected Without Interview ,2022,Female,Asian,503,3.74,3.74,3.63,0
0x171A3B96,Rejected Without Interview ,2022,Female,Asian,519,3.88,3.88,3.74,0
0x171B4822,Rejected Without Interview ,2022,Female,Asian,513,3.76,3.76,3.59,0
0x171B971E,Rejected Without Interview ,2022,Female,Asian,520,3.84,3.84,3.96,0
0x171C647A,Rejected Without Interview ,2022,Female,Asian,502,3.92,3.92,3.83,0
0x171D0272,Rejected Without Interview ,2022,Female,Asian,517,3.89,3.89,3.93,0
0x171D0A58,Rejected Without Interview ,2022,Female,Asian,502,3.96,3.96,3.9,0
0x171D220A,Rejected Without Interview ,2022,Female,Asian,512,3.68,3.68,3.57,0
0x171D29F0,Rejected Without Interview ,2022,Female,Asian,495,3.67,3.67,3.49,0
0x17202816,Rejected Without Interview ,2022,Female,Asian,506,3.89,3.89,3.81,0
0x17209E90,Rejected Without Interview ,2022,Female,Asian,513,3.78,3.78,3.66,0
0x1720FD58,Rejected Without Interview ,2022,Female,Asian,511,3.79,3.79,3.88,0
0x172173D2,Rejected Without Interview ,2022,Female,Asian,507,3.48,3.38,3.2,4
0x172209E4,Rejected Without Interview ,2022,Female,Asian,507,3.91,3.91,3.86,0
0x1722412E,Rejected Without Interview ,2022,Female,Asian,520,3.8,3.8,3.82,0
0x17227878,Rejected Without Interview ,2022,Female,Asian,509,3.95,3.95,3.9,0
0x1722C774,Rejected Without Interview ,2022,Female,Asian,516,3.69,3.71,3.69,3.56
0x1722E70C,Rejected Without Interview ,2022,Female,Asian,509,3.92,3.92,3.82,0
0x172345D4,Rejected Without Interview ,2022,Female,Asian,502,3.75,3.75,3.6,0
0x17234DBA,Rejected Without Interview ,2022,Female,Asian,513,3.56,3.56,3.31,0
0x1723C434,Rejected Without Interview ,2022,Female,Asian,509,3.95,3.95,3.97,0
0x17240B4A,Rejected Without Interview ,2022,Female,Asian,521,3.69,3.69,3.52,0
0x172527A2,Rejected Without Interview ,2022,Female,Asian,508,3.64,3.64,3.65,0
0x1725376E,Rejected Without Interview ,2022,Female,Asian,499,3.88,3.88,3.83,0
0x17294220,Rejected Without Interview ,2022,Female,Asian,503,3.69,3.69,3.69,0
0x172A1F48,Rejected Without Interview ,2022,Female,Asian,512,3.96,3.96,3.95,0
0x172ADCD8,Rejected Without Interview ,2022,Female,Asian,503,3.83,3.83,3.79,0
0x172CB6C0,Rejected Without Interview ,2022,Female,Asian,507,3.9,3.9,3.84,0
0x172D6484,Rejected Without Interview ,2022,Female,Asian,513,3.95,3.95,3.95,0
0x172F3686,Rejected Without Interview ,2022,Female,Asian,505,3.8,3.8,3.77,0
0x172FFBFC,Rejected Without Interview ,2022,Female,Asian,523,3.95,3.95,3.92,0
0x1731C618,Rejected Without Interview ,2022,Female,Asian,507,3.87,3.87,3.76,0
0x1731FD62,Rejected Without Interview ,2022,Female,Asian,499,3.52,3.52,3.13,0
0x1731FD62,Rejected Without Interview ,2022,Female,Asian,499,3.52,3.52,3.13,0
0x17323C92,Rejected Without Interview ,2022,Female,Asian,510,3.54,3.49,3.52,4
0x173273DC,Rejected Without Interview ,2022,Female,Asian,516,3.98,3.98,3.96,0
0x17328B8E,Rejected Without Interview ,2022,Female,Asian,505,3.98,3.98,3.94,4
0x1732F23C,Rejected Without Interview ,2022,Female,Asian,519,3.92,3.92,3.88,0
0x1733A000,Rejected Without Interview ,2022,Female,Asian,491,3.23,3.23,2.84,0
0x173406AE,Rejected Without Interview ,2022,Female,Asian,501,3.29,3.29,3.56,0
0x17356A1C,Rejected Without Interview ,2022,Female,Asian,505,3.75,3.75,3.49,0
0x1735A166,Rejected Without Interview ,2022,Female,Asian,517,3.85,3.85,3.8,0
0x17363F5E,Rejected Without Interview ,2022,Female,Asian,511,3.97,3.97,3.94,0
0x1736FCEE,Rejected Without Interview ,2022,Female,Asian,516,3.97,3.97,4,0
0x17376B82,Withdrew Application before Offer,2022,Female,Asian,521,4,4,4,0
0x1737AAB2,Rejected Without Interview ,2022,Female,Asian,508,3.8,3.8,3.79,0
0x1737F1C8,Rejected Without Interview ,2022,Female,Asian,507,3.7,3.7,3.54,0
0x17381946,Rejected Without Interview ,2022,Female,Asian,518,3.91,3.91,3.83,0
0x1738F66E,Rejected Without Interview ,2022,Female,Asian,518,4,4,4,0
0x1739C3CA,Rejected Without Interview ,2022,Female,Asian,522,4,4,4,0
0x1739FB14,Rejected Without Interview ,2022,Female,Asian,519,3.88,3.88,3.84,0
0x173A7974,Rejected Without Interview ,2022,Female,Asian,493,3.15,3.15,3.14,0
0x173B8600,Rejected Without Interview ,2022,Female,Asian,517,3.53,3.53,3.16,0
0x173C2BDE,Rejected Without Interview ,2022,Female,Asian,517,3.77,3.77,3.65,0
0x173E1592,Rejected Without Interview ,2022,Female,Asian,506,3.85,3.85,3.79,0
0x173FA864,Rejected Without Interview ,2022,Female,Asian,504,3.36,3.36,2.68,0
0x173FC7FC,Rejected Without Interview ,2022,Female,Asian,505,3.59,3.59,3.53,0
0x173FF760,Rejected Without Interview ,2022,Female,Asian,514,3.76,3.76,3.66,0
0x1740E454,Rejected Without Interview ,2022,Female,Asian,515,4,4,4,0
0x1741A1E4,Rejected Without Interview ,2022,Female,Asian,510,2.94,2.94,3.15,0
0x17431D04,Rejected Without Interview ,2022,Female,Asian,509,3.97,3.97,3.94,0
0x1743C2E2,Withdrew Application after Acceptance,2022,Female,Asian,514,4,4,4,0
0x1747C5AE,Rejected Without Interview ,2022,Female,Asian,489,3.37,3.37,3.37,0
0x174C3EF4,Waitlisted but not Offered ,2022,Female,Asian,513,4,4,4,0
0x174C56A6,Rejected Without Interview ,2022,Female,Asian,484,2.39,2.39,1.76,0
0x174C763E,Rejected Without Interview ,2022,Female,Asian,500,3.65,3.65,3.21,0
0x174C7E24,Rejected Without Interview ,2022,Female,Asian,508,4,4,4,0
0x174CF49E,Rejected Without Interview ,2022,Female,Asian,511,3.77,3.77,3.68,0
0x17505972,Withdrew Application after Acceptance,2022,Female,Asian,522,3.97,3.97,3.94,0
0x1750A86E,Rejected Without Interview ,2022,Female,Asian,507,3.87,3.87,3.88,0
0x17510736,Rejected Without Interview ,2022,Female,Asian,517,3.67,3.67,3.4,0
0x1751BCE0,Rejected Without Interview ,2022,Female,Asian,508,3.92,3.92,3.88,0
0x175396C8,Rejected Without Interview ,2022,Female,Asian,514,3.82,3.82,3.76,0
0x1754CAD2,Rejected Without Interview ,2022,Female,Asian,512,3.41,3.41,3.32,0
0x1758ED36,Rejected Without Interview ,2022,Female,Asian,512,3.19,3.09,2.17,3.75
0x175CA8EC,Rejected Without Interview ,2022,Female,Asian,501,3.65,3.65,3.61,0
0x175CA8EC,Rejected Without Interview ,2022,Female,Asian,501,3.65,3.65,3.61,0
0x175DAD92,Rejected Without Interview ,2022,Female,Asian,507,3.88,3.88,3.95,0
0x175E6B22,Rejected Without Interview ,2022,Female,Asian,514,3.86,3.86,3.77,0
0x175E8ABA,Rejected Without Interview ,2022,Female,Asian,517,3.8,3.7,3.39,4
0x175EC204,Rejected Without Interview ,2022,Female,Asian,512,3.65,3.48,3.1,4
0x175EC204,Rejected Without Interview ,2022,Female,Asian,512,3.65,3.48,3.1,4
0x175FC6AA,Rejected Without Interview ,2022,Female,Asian,505,3.77,3.77,3.69,0
0x1762BCEA,Rejected Without Interview ,2022,Female,Asian,520,4,4,4,0
0x17655C48,Rejected Without Interview ,2022,Female,Asian,505,3.63,3.63,3.52,0
0x176611F2,Rejected Without Interview ,2022,Female,Asian,512,3.77,3.77,3.66,0
0x1767D428,Rejected Without Interview ,2022,Female,Asian,517,4,4,4,0
0x1768038C,Rejected Without Interview ,2022,Female,Asian,490,3.44,3.38,3.12,3.7
0x176881EC,Rejected Without Interview ,2022,Female,Asian,523,4,4,4,0
0x17691FE4,Rejected Without Interview ,2022,Female,Asian,523,4,4,4,0
0x17693796,Rejected Without Interview ,2022,Female,Asian,503,3.52,3.52,3.28,0
0x17694762,Rejected Without Interview ,2022,Female,Asian,491,3.28,3.28,2.9,0
0x176A1CA4,Rejected Without Interview ,2022,Female,Asian,517,3.98,3.98,4,0
0x176B0998,Rejected Without Interview ,2022,Female,Asian,517,3.95,3.95,3.95,0
0x176D22B0,Rejected Without Interview ,2022,Female,Asian,496,3.61,3.61,3.47,0
0x176D7992,Rejected Without Interview ,2022,Female,Asian,507,3.8,3.8,3.6,0
0x177816A2,Rejected Without Interview ,2022,Female,Asian,516,3.89,3.89,3.8,0
0x177D1E14,Rejected Without Interview ,2022,Female,Asian,516,3.72,3.72,3.49,0
0x177E1AD4,Rejected Without Interview ,2022,Female,Asian,512,3.94,3.94,3.89,0
0x17800488,Rejected Without Interview ,2022,Female,Asian,518,3.96,3.96,3.94,0
0x178130AC,Rejected Without Interview ,2022,Female,Asian,506,3.35,3.35,3.21,0
0x1783A88C,Rejected Without Interview ,2022,Female,Asian,516,3.94,3.94,3.94,0
0x17865F9C,Rejected Without Interview ,2022,Female,Asian,490,3.85,3.85,3.89,0
0x1786AE98,Rejected Without Interview ,2022,Female,Asian,519,3.93,3.93,3.97,0
0x1786BE64,Rejected Without Interview ,2022,Female,Asian,511,3.99,3.99,4,0
0x17874C90,Rejected Without Interview ,2022,Female,Asian,510,3.66,3.66,3.37,0
0x1787740E,Rejected Without Interview ,2022,Female,Asian,492,3.3,3.3,3.18,0
0x1787740E,Rejected Without Interview ,2022,Female,Asian,492,3.3,3.3,3.18,0
0x178FD088,Rejected Without Interview ,2022,Female,Asian,510,3.78,3.78,3.69,0
0x178FD088,Rejected Without Interview ,2022,Female,Asian,510,3.78,3.78,3.69,0
0x178FD86E,Rejected Without Interview ,2022,Female,Asian,509,3.82,3.82,3.74,0
0x178FF020,Rejected Without Interview ,2022,Female,Asian,514,4,4,4,0
0x17939424,Rejected Without Interview ,2022,Female,Asian,504,3.78,3.85,3.75,3
0x1794D7FA,Rejected Without Interview ,2022,Female,Asian,509,3.35,3.35,3.07,0
0x17963B68,Rejected Without Interview ,2022,Female,Asian,510,3.7,3.7,3.54,0
0x179E58B2,Rejected Without Interview ,2022,Female,Asian,512,3.97,3.97,3.94,0
0x179E9FC8,Rejected Without Interview ,2022,Female,Asian,512,3.83,3.83,3.62,0
0x17A10FC2,Rejected Without Interview ,2022,Female,Asian,500,3.17,3.17,3.15,0
0x17A1ECEA,Rejected Without Interview ,2022,Female,Asian,515,3.95,3.95,3.91,0
0x17A31128,Rejected Without Interview ,2022,Female,Asian,511,3.82,3.82,3.8,0
0x17A3FE1C,Withdrew Application after Acceptance,2022,Female,Asian,523,4,4,4,0
0x17A5B86C,Rejected Without Interview ,2022,Female,Asian,504,3.39,3.39,3.46,0
0x17A69D7A,Rejected Without Interview ,2022,Female,Asian,485,3.11,3.11,3.02,0
0x17A83832,Rejected Without Interview ,2022,Female,Asian,512,3.97,3.97,3.95,0
0x17A8F5C2,Rejected Without Interview ,2022,Female,Asian,519,4,4,4,0
0x17A92526,Rejected Without Interview ,2022,Female,Asian,514,3.82,3.82,3.7,0
0x17AD5756,Rejected Without Interview ,2022,Female,Asian,501,3.81,3.81,3.75,0
0x17B10340,Rejected Without Interview ,2022,Female,Asian,521,4,4,4,0
0x17B1B104,Rejected Without Interview ,2022,Female,Asian,521,3.3,3.3,3.25,0
0x17B34BBC,Rejected Without Interview ,2022,Female,Asian,497,3.3,3.3,2.85,0
0x17B8F90C,Offered Admissions and Matriculated,2022,Female,Asian,514,3.89,3.89,3.8,0
0x17B92870,Rejected Without Interview ,2022,Female,Asian,496,3.6,3.6,3.42,0
0x17BB1224,Rejected Without Interview ,2022,Female,Asian,509,3.94,3.94,3.86,0
0x17BDC934,Rejected Without Interview ,2022,Female,Asian,512,3.79,3.79,3.9,0
0x17C2034A,Rejected Without Interview ,2022,Female,Asian,512,3.69,3.69,3.59,0
0x17C28990,Rejected Without Interview ,2022,Female,Asian,504,3.77,3.77,3.61,0
0x17C7A0CE,Rejected Without Interview ,2022,Female,Asian,503,3.76,3.76,3.71,0
0x17CAD63E,Rejected Without Interview ,2022,Female,Asian,511,3.7,3.7,3.69,0
0x17CAD63E,Rejected Without Interview ,2022,Female,Asian,511,3.7,3.7,3.69,0
0x17CFED7C,Rejected Without Interview ,2022,Female,Asian,507,3.91,3.91,4,0
0x17D05C10,Rejected Without Interview ,2022,Female,Asian,497,4,4,4,0
0x17D0838E,Rejected Without Interview ,2022,Female,Asian,500,3.63,3.63,3.43,0
0x17D4D556,Rejected Without Interview ,2022,Female,Asian,523,3.98,3.98,3.97,0
0x17D53C04,Rejected Without Interview ,2022,Female,Asian,516,3.78,3.77,3.54,4
0x17D5E1E2,Rejected Without Interview ,2022,Female,Asian,510,3.81,3.81,3.62,0
0x17DFF8AC,Rejected Without Interview ,2022,Female,Asian,508,3.51,3.51,3.32,0
0x17DFF8AC,Rejected Without Interview ,2022,Female,Asian,508,3.51,3.51,3.32,0
0x17E3559A,Rejected Without Interview ,2022,Female,Asian,509,3.97,3.97,3.95,0
0x17E6F99E,Rejected Without Interview ,2022,Female,Asian,526,3.98,3.98,3.96,0
0x17EA175C,Rejected Without Interview ,2022,Female,Asian,502,3.54,3.54,3.32,0
0x17FA3A3E,Rejected Without Interview ,2022,Female,Asian,507,3.79,3.79,3.76,0
0x17FC1C0C,Rejected Without Interview ,2022,Female,Asian,482,3.59,3.56,3.48,4
0x17FD972C,Rejected Without Interview ,2022,Female,Asian,489,3.38,3.38,3.22,0
0x18169CCE,Rejected Without Interview ,2022,Female,Asian,492,3.41,3.41,3.02,0
0x181A116E,Rejected Without Interview ,2022,Female,Asian,512,3.9,3.9,3.88,0
0x18226DE8,Rejected Without Interview ,2022,Female,Asian,510,3.85,3.85,3.77,0
0x1822EC48,Rejected Without Interview ,2022,Female,Asian,486,2.9,2.9,2.66,0
0x182AB2B0,Rejected Without Interview ,2022,Female,Asian,512,3.53,3.53,3.14,0
0x182CF346,Rejected Without Interview ,2022,Female,Asian,509,3.96,3.96,3.93,0
0x182D0AF8,Rejected Without Interview ,2022,Female,Asian,519,4,4,4,0
0x18347298,Rejected Without Interview ,2022,Female,Asian,497,3.73,3.73,3.45,0
0x183D8CA2,Rejected Without Interview ,2022,Female,Asian,502,3.05,2.97,2.96,3.78
0x1845040E,Rejected Without Interview ,2022,Female,Asian,510,3.56,3.56,3.36,0
0x1848D776,Rejected Without Interview ,2022,Female,Asian,506,3.19,3.19,2.97,0
0x184BDD82,Rejected Without Interview ,2022,Female,Asian,483,3.86,3.86,3.74,0
0x1854B85C,Rejected Without Interview ,2022,Female,Asian,509,3.89,3.89,3.82,0
0x185F7504,Rejected Without Interview ,2022,Female,Asian,485,3.01,2.78,2.52,3.64
0x186DB618,Rejected Without Interview ,2022,Female,Asian,511,4,4,4,0
0x1871819A,Rejected Without Interview ,2022,Female,Asian,497,3.55,3.55,3.46,0
0x187CF3EC,Rejected Without Interview ,2022,Female,Asian,507,3.09,3.09,2.94,0
0x18908B6E,Rejected Without Interview ,2022,Female,Asian,515,3.75,3.75,3.69,0
0x18B26404,Rejected Without Interview ,2022,Female,Asian,487,3.11,3.11,3.13,0
0x18B2DA7E,Rejected Without Interview ,2022,Female,Asian,506,3.08,3.08,3.15,0
0x18B5C8D8,Rejected Without Interview ,2022,Female,Asian,477,3.8,3.8,3.94,0
0x18B9945A,Rejected Without Interview ,2022,Female,Asian,516,3.43,3.41,3.2,3.54
0x18C3AB24,Rejected Without Interview ,2022,Female,Asian,492,3.56,3.48,3.44,3.83
0x18CBB8A2,Rejected Without Interview ,2022,Female,Asian,510,3.96,3.96,4,0
0x02110A82,Rejected Without Interview ,2022,Male,Asian,498,3.5,3.5,3.17,0
0x02BD33CA,Rejected Without Interview ,2022,Male,Asian,505,3.69,3.63,3.49,4
0x02EE61E6,Rejected Without Interview ,2022,Male,Asian,507,3.35,3.34,3.35,3.38
0x057C5148,Rejected Without Interview ,2022,Male,Asian,505,3.04,2.96,2.69,3.75
0x065D059A,Rejected Without Interview ,2022,Male,Asian,516,3.34,3.19,3.08,4
0x08BA4D26,Rejected Without Interview ,2022,Male,Asian,515,3.41,3.57,3.45,3.25
0x08C90C9A,Rejected Without Interview ,2022,Male,Asian,520,3.72,3.68,3.68,3.85
0x08FE74CC,Rejected Without Interview ,2022,Male,Asian,502,3.33,3.31,3.07,3.39
0x0A580B32,Rejected Without Interview ,2022,Male,Asian,510,3.59,3.54,3.36,3.75
0x0AEEB344,Rejected Without Interview ,2022,Male,Asian,508,3.62,3.54,3.48,3.91
0x0AF5556E,Rejected Without Interview ,2022,Male,Asian,510,3.54,3.49,3.42,3.77
0x0B4036F0,Rejected Without Interview ,2022,Male,Asian,518,3.04,3.04,2.94,0
0x0B620F86,Rejected Without Interview ,2022,Male,Asian,513,3.99,3.99,3.99,0
0x0BAFBFCA,Rejected Without Interview ,2022,Male,Asian,505,3.64,3.64,3.51,0
0x0BE932AE,Rejected Without Interview ,2022,Male,Asian,503,3.71,3.75,3.72,3.55
0x0C0344DC,Rejected Without Interview ,2022,Male,Asian,509,3.77,3.77,3.79,0
0x0CD25346,Rejected Without Interview ,2022,Male,Asian,493,3.66,3.66,3.49,0
0x0CD25346,Rejected Without Interview ,2022,Male,Asian,493,3.66,3.66,3.49,0
0x0D02553E,Rejected Without Interview ,2022,Male,Asian,498,3.6,3.53,3.56,3.86
0x0D03B0C6,Rejected Without Interview ,2022,Male,Asian,512,3.37,3.29,3.21,3.78
0x0D48F4C4,Rejected Without Interview ,2022,Male,Asian,504,3.33,3.17,3.16,3.91
0x0D5C54FC,Rejected Without Interview ,2022,Male,Asian,502,3.88,3.88,3.89,0
0x0D702BAE,Rejected Without Interview ,2022,Male,Asian,506,3.86,3.86,3.82,0
0x0D702BAE,Rejected Without Interview ,2022,Male,Asian,506,3.86,3.86,3.82,0
0x0E2008C6,Rejected Without Interview ,2022,Male,Asian,519,3.63,3.48,3.32,4
0x0E3599C8,Offered Admissions and Matriculated,2022,Male,Asian,507,3.98,3.98,4,0
0x0E3B0002,Rejected Without Interview ,2022,Male,Asian,515,3.54,3.48,3.39,4
0x0E4F3D62,Rejected Without Interview ,2022,Male,Asian,508,3.77,3.77,3.75,0
0x0E74B9FC,Rejected Without Interview ,2022,Male,Asian,506,3.98,3.98,4,0
0x0E7F8670,Rejected Without Interview ,2022,Male,Asian,511,3.95,3.95,3.92,0
0x0E7F8670,Rejected Without Interview ,2022,Male,Asian,511,3.95,3.95,3.92,0
0x0EC61E10,Rejected Without Interview ,2022,Male,Asian,506,3.52,3.82,3.92,2.19
0x0EDF6AC8,Rejected Without Interview ,2022,Male,Asian,500,3.82,3.82,3.67,0
0x0EE17BFA,Rejected Without Interview ,2022,Male,Asian,494,3.36,3.36,3.2,0
0x0EE3E40E,Rejected Without Interview ,2022,Male,Asian,506,3.51,3.43,3.32,3.73
0x0EE8F366,Rejected Without Interview ,2022,Male,Asian,496,3.44,3.44,3.25,0
0x0EF6DD98,Rejected Without Interview ,2022,Male,Asian,518,3.8,3.8,3.83,0
0x0EFE9434,Rejected Without Interview ,2022,Male,Asian,510,3.87,3.87,3.83,0
0x0F113EC2,Rejected Without Interview ,2022,Male,Asian,504,3.37,3.3,2.87,3.75
0x0F1146A8,Rejected Without Interview ,2022,Male,Asian,515,3.89,3.89,3.83,0
0x0F126300,Rejected Without Interview ,2022,Male,Asian,508,3.58,3.58,3.49,0
0x0F1C0350,Rejected Without Interview ,2022,Male,Asian,507,3.5,3.56,3.44,3.26
0x0F1D8E3C,Rejected Without Interview ,2022,Male,Asian,514,3.72,3.72,3.66,0
