Entry Year,,,Status,,,Gender,,,,,,,,Ethnicity,,MCAT Highest Total,,,,,,,GPA‐Total,,Sci GPA
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.95,,3.9,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,507,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,509,,,,,3.47,,3.13,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,510,,,,,3.96,,3.94,
2022,,RB,,,Female,,,,,,,Asian,,,,,510,,,,,3.82,,3.7,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,519,,,,,3.96,,3.9,
2022,,RB,,,Male,,,,,,,Asian,,,,,516,,,,,3.57,,3.42,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,510,,,,,3.56,,3.75,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,501,,,,,3.27,,3.1,
2022,,RB,,,Female,,,,,,,Multiple,,,,,500,,,,,3.3,,3.04,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,506,,,,,3.8,,3.77,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,502,,,,,3.97,,3.95,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,505,,,,,3.75,,3.52,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,509,,,,,3.8,,3.71,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,511,,,,,3.83,,3.75,
2022,,RB,,,Female,,,,,,,Asian,,,,,524,,,,,3.97,,3.95,
2022,,RB,,,Male,,,,,,,Asian,,,,,513,,,,,3.53,,3.52,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,509,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,512,,,,,3.65,,3.42,
2022,,RB,,,Female,,,,,,,Multiple,,,,,509,,,,,3.42,,3.19,
2022,,RB,,,Female,,,,,,,Asian,,,,,507,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.94,,3.91,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.8,,3.7,
2022,,RB,,,Female,,,,,,,Asian,,,,,507,,,,,3.62,,3.37,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,495,,,,,3.25,,3.02,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,509,,,,,3.84,,3.82,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,496,,,,,3.77,,3.34,
2022,,RB,,,Male,,,,,,,Asian,,,,,518,,,,,3.97,,3.95,
2022,,RB,,,Male,,,,,,,Asian,,,,,520,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Asian,,,,,502,,,,,3.7,,3.49,
2022,,RB,,,Female,,,,,,,Asian,,,,,516,,,,,3.72,,3.49,
2022,,RB,,,Female,,,,,,,Asian,,,,,516,,,,,3.97,,3.95,
2022,,RB,,,Female,,,,,,,Asian,,,,,507,,,,,3.95,,3.92,
2022,,RB,,,Female,,,,,,,Asian,,,,,501,,,,,3.17,,3.19,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,516,,,,,3.36,,3.39,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,507,,,,,3.84,,3.81,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.96,,3.93,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,507,,,,,3.81,,3.67,
2022,,RB,,,Female,,,,,,,Multiple,,,,,493,,,,,3.16,,3,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,514,,,,,3.59,,3.63,
2022,,RB,,,Male,,,,,,,African American,,,,,503,,,,,3.26,,2.69,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,509,,,,,3.29,,3.25,
2022,,RB,,,Female,,,,,,,Asian,,,,,506,,,,,3.41,,3.19,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,527,,,,,3.9,,3.94,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,503,,,,,3.9,,3.87,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,504,,,,,3.5,,3.39,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,497,,,,,3.7,,3.52,
2022,,RB,,,Female,,,,,,,Asian,,,,,505,,,,,3.76,,3.78,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,506,,,,,3.78,,3.71,
2022,,RB,,,Male,,,,,,,Asian,,,,,516,,,,,3.81,,3.66,
2022,,RB,,,Male,,,,,,,Asian,,,,,523,,,,,3.98,,3.95,
2022,,RB,,,Female,,,,,,,Unreported,,,,,513,,,,,3.71,,3.65,
2022,,RB,,,Male,,,,,,,Asian,,,,,520,,,,,3.87,,3.72,
2022,,RB,,,Female,,,,,,,Asian,,,,,515,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Asian,,,,,509,,,,,3.65,,3.41,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,518,,,,,3.93,,3.94,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.74,,3.56,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,501,,,,,3.47,,3.33,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,513,,,,,3.97,,3.94,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,499,,,,,3.81,,3.67,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,501,,,,,3.45,,3.5,
2022,,RB,,,Female,,,,,,,Asian,,,,,510,,,,,3.9,,3.87,
2022,,RB,,,Female,,,,,,,Asian,,,,,488,,,,,2.6,,1.95,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,504,,,,,3.37,,3.17,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.98,,3.97,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,524,,,,,3.96,,3.93,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,494,,,,,3.51,,3.54,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,487,,,,,2.43,,1.91,
2022,,RB,,,Female,,,,,,,Asian,,,,,516,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Multiple,,,,,505,,,,,3.56,,3.38,
2022,,RB,,,Male,,,,,,,Asian,,,,,493,,,,,3.09,,2.56,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,502,,,,,3.42,,3.32,
2022,,RB,,,Female,,,,,,,Unreported,,,,,501,,,,,3.56,,3.47,
2022,,RB,,,Female,,,,,,,Unreported,,,,,505,,,,,3.44,,3.05,
2022,,RB,,,Male,,,,,,,Asian,,,,,511,,,,,3.79,,3.73,
2022,,RB,,,Male,,,,,,,Asian,,,,,500,,,,,3.82,,3.67,
2022,,RB,,,Female,,,,,,,Asian,,,,,516,,,,,3.98,,3.96,
2022,,RB,,,Female,,,,,,,Asian,,,,,504,,,,,3.82,,3.72,
2022,,RB,,,Female,,,,,,,Unreported,,,,,508,,,,,3.81,,3.68,
2022,,RB,,,Female,,,,,,,Asian,,,,,508,,,,,3.8,,3.79,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,500,,,,,3.23,,3.21,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,514,,,,,3.73,,3.82,
2022,,RB,,,Male,,,,,,,Asian,,,,,522,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Asian,,,,,514,,,,,3.75,,3.56,
2022,,RB,,,Male,,,,,,,Asian,,,,,515,,,,,3.87,,3.95,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,507,,,,,3.4,,3.24,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,511,,,,,3.78,,3.6,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,500,,,,,3.36,,3.58,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,503,,,,,3.88,,3.71,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,502,,,,,3.16,,3.02,
2022,,RB,,,Female,,,,,,,Multiple,,,,,497,,,,,3.69,,3.72,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,511,,,,,3.78,,3.61,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.43,,3.3,
2022,,RB,,,Male,,,,,,,Asian,,,,,500,,,,,3.56,,3.54,
2022,,RB,,,Male,,,,,,,American Indian,,,,,507,,,,,3.11,,3.21,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,497,,,,,3.43,,3.1,
2022,,RB,,,Female,,,,,,,Asian,,,,,505,,,,,3.63,,3.52,
2022,,RB,,,Female,,,,,,,Multiple,,,,,507,,,,,3.76,,3.68,
2022,,RB,,,Female,,,,,,,Asian,,,,,508,,,,,3.86,,3.82,
2022,,RB,,,Female,,,,,,,Asian,,,,,506,,,,,3.96,,3.97,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,524,,,,,3.98,,3.95,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,512,,,,,3.81,,3.81,
2022,,RB,,,Male,,,,,,,Unreported,,,,,506,,,,,2.96,,2.88,
2022,,RB,,,Female,,,,,,,Asian,,,,,506,,,,,3.66,,3.41,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,513,,,,,3.33,,3.46,
2022,,RB,,,Male,,,,,,,Multiple,,,,,516,,,,,3.82,,3.83,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.19,,3.36,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.8,,3.64,
2022,,RB,,,Female,,,,,,,Unreported,,,,,513,,,,,3.71,,3.61,
2022,,RB,,,Female,,,,,,,International,,,,,496,,,,,3.58,,3.52,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,505,,,,,3.06,,2.57,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,502,,,,,3.84,,3.75,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,497,,,,,3.47,,3.54,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,514,,,,,3.8,,3.71,
2022,,RB,,,Female,,,,,,,Asian,,,,,498,,,,,3.75,,3.56,
2022,,RB,,,Male,,,,,,,Multiple,,,,,503,,,,,3.8,,3.74,
2022,,RB,,,Female,,,,,,,Asian,,,,,516,,,,,3.92,,3.9,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,522,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,519,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Asian,,,,,521,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Asian,,,,,510,,,,,3.77,,3.56,
2022,,RB,,,Female,,,,,,,Asian,,,,,509,,,,,3.84,,3.87,
2022,,RB,,,Male,,,,,,,Asian,,,,,510,,,,,3.9,,3.84,
2022,,RB,,,Male,,,,,,,Asian,,,,,515,,,,,3.72,,3.52,
2022,,RB,,,Male,,,,,,,Asian,,,,,516,,,,,3.97,,3.96,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,517,,,,,3.79,,3.67,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,499,,,,,3.7,,3.54,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,503,,,,,3.59,,3.27,
2022,,RB,,,Male,,,,,,,Asian,,,,,514,,,,,3.87,,3.82,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,511,,,,,3.66,,3.76,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.31,,3.24,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,515,,,,,3.94,,3.91,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,505,,,,,3.76,,3.55,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,515,,,,,3.38,,3.51,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,501,,,,,2.78,,2.45,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,507,,,,,3.17,,3.03,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,513,,,,,3.57,,3.89,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,511,,,,,3.88,,3.82,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,518,,,,,3.78,,3.98,
2022,,RB,,,Female,,,,,,,Asian,,,,,501,,,,,3.81,,3.53,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,483,,,,,3.26,,2.8,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,506,,,,,3.87,,3.9,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,511,,,,,3.96,,3.93,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,518,,,,,3.98,,3.95,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,508,,,,,3.77,,3.75,
2022,,RB,,,Male,,,,,,,Multiple,,,,,506,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,490,,,,,3,,2.63,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,501,,,,,3.74,,3.41,
2022,,RB,,,Male,,,,,,,Multiple,,,,,502,,,,,3.53,,3.24,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,489,,,,,3.64,,3.53,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,500,,,,,3.85,,3.64,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.55,,3.21,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,496,,,,,3.76,,3.69,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,510,,,,,3.89,,3.8,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,505,,,,,3.75,,3.66,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.91,,3.88,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,507,,,,,3.63,,3.45,
2022,,RB,,,Female,,,,,,,Multiple,,,,,483,,,,,3.33,,3.49,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,501,,,,,3.63,,3.14,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,508,,,,,3.89,,3.82,
2022,,RB,,,Male,,,,,,,Asian,,,,,524,,,,,3.91,,3.81,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,505,,,,,3.59,,3.31,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,482,,,,,2.83,,2.48,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,504,,,,,3.55,,3.25,
2022,,RB,,,Male,,,,,,,Asian,,,,,496,,,,,3.44,,3.25,
2022,,RB,,,Male,,,,,,,Asian,,,,,515,,,,,3.97,,3.95,
2022,,RB,,,Male,,,,,,,Asian,,,,,502,,,,,3.39,,3.45,
2022,,RB,,,Male,,,,,,,Asian,,,,,491,,,,,3.62,,3.33,
2022,,RB,,,Male,,,,,,,Asian,,,,,509,,,,,3.68,,3.48,
2022,,RB,,,Male,,,,,,,Asian,,,,,510,,,,,3.87,,3.83,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,513,,,,,3.43,,3.11,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,501,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,507,,,,,3.85,,3.61,
2022,,RB,,,Male,,,,,,,Multiple,,,,,500,,,,,3.43,,3.16,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,502,,,,,3.2,,3.02,
2022,,RB,,,Female,,,,,,,African American,,,,,500,,,,,2.61,,2.32,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.98,,3.96,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,494,,,,,2.72,,2.51,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,514,,,,,3.7,,3.41,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,500,,,,,3.89,,3.86,
2022,,RB,,Male,,,,,,,,,Hispanic,,,,517,,,,,3.96,,3.98,
2022,,RB,,Male,,,,,,,,,Asian,,,,522,,,,,4,,4,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,508,,,,,3.9,,3.94,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,487,,,,,3.08,,2.64,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,487,,,,,3.57,,3.57,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,480,,,,,3.35,,3.31,
2022,,RB,,Male,,,,,,,,,Hispanic,,,,485,,,,,3.9,,3.82,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,479,,,,,2.93,,2.8,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,507,,,,,3.74,,3.83,
2022,,RB,,Male,,,,,,,,,Hispanic,,,,482,,,,,3.02,,2.96,
2022,,RB,,Male,,,,,,,,,Hispanic,,,,487,,,,,3.48,,3.32,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,505,,,,,3.61,,3.5,
2022,,RB,,Male,,,,,,,,,Hispanic,,,,504,,,,,3.77,,3.68,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,487,,,,,3.41,,3.37,
2022,,RB,,Male,,,,,,,,,White/Caucasian,,,,512,,,,,3.95,,3.96,
2022,,RB,,Male,,,,,,,,,Hispanic,,,,502,,,,,3.98,,3.96,
2022,,RB,,Female,,,,,,,,,African American,,,,510,,,,,3.98,,3.96,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,508,,,,,3.51,,3.13,
2022,,RB,,Male,,,,,,,,,Hispanic,,,,500,,,,,3.51,,3.47,
2022,,RB,,Male,,,,,,,,,Hispanic,,,,505,,,,,3.35,,3.43,
2022,,RB,,Female,,,,,,,,,White/Caucasian,,,,511,,,,,3.9,,3.9,
2022,,RB,,Male,,,,,,,,,Hispanic,,,,516,,,,,3.62,,3.48,
2022,,RB,,Male,,,,,,,,,White/Caucasian,,,,507,,,,,3.84,,3.85,
2022,,RB,,Female,,,,,,,,,Multiple,,,,514,,,,,3.94,,3.93,
2022,,RB,,Female,,,,,,,,,White/Caucasian,,,,506,,,,,3.95,,3.94,
2022,,RB,,Female,,,,,,,,,White/Caucasian,,,,512,,,,,3.9,,3.98,
2022,,RB,,Female,,,,,,,,,White/Caucasian,,,,507,,,,,3.59,,3.42,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,484,,,,,3.81,,3.62,
2022,,RB,,Male,,,,,,,,,White/Caucasian,,,,509,,,,,3.95,,4,
2022,,RB,,Male,,,,,,,,,White/Caucasian,,,,515,,,,,3.79,,3.86,
2022,,RB,,Female,,,,,,,,,Hispanic,,,,506,,,,,3.35,,2.9,
2022,,RB,,Female,,,,,,,,,White/Caucasian,,,,506,,,,,3.73,,3.67,
2022,,RB,,Female,,,,,,,,,White/Caucasian,,,,505,,,,,3.35,,3.2,
2022,,RB,,ecline to Answe,,,,,,,,,Unreported,,,,518,,,,,3.65,,3.64,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.49,,3.14,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.53,,3.34,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,503,,,,,3.03,,2.32,
2022,,RB,,,Female,,,,,,,Asian,,,,,509,,,,,3.6,,3.48,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,504,,,,,2.96,,3.17,
2022,,RB,,,Female,,,,,,,Asian,,,,,512,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,486,,,,,2.99,,2.86,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,509,,,,,3.49,,3.27,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,515,,,,,3.36,,3.26,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,499,,,,,2.61,,2.62,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,522,,,,,3.24,,3.64,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.82,,3.78,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,502,,,,,3.68,,3.52,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,500,,,,,3.75,,3.53,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.67,,3.65,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,520,,,,,3.94,,3.87,
2022,,RB,,,Female,,,,,,,African American,,,,,509,,,,,3.9,,3.86,
2022,,RB,,,Male,,,,,,,African American,,,,,492,,,,,3.47,,3.46,
2022,,RB,,,Male,,,,,,,Asian,,,,,522,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,505,,,,,3.81,,3.53,
2022,,RB,,,Female,,,,,,,Asian,,,,,493,,,,,2.89,,2.6,
2022,,RB,,,Female,,,,,,,Asian,,,,,511,,,,,3.82,,3.75,
2022,,RB,,,Male,,,,,,,Asian,,,,,511,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Asian,,,,,504,,,,,3.83,,3.74,
2022,,RB,,,Male,,,,,,,African American,,,,,513,,,,,3.74,,3.72,
2022,,RB,,,Female,,,,,,,Unreported,,,,,513,,,,,3.97,,3.95,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,501,,,,,3.8,,3.7,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,505,,,,,3.35,,3.14,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,505,,,,,3.65,,3.93,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,518,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,486,,,,,3.52,,3.34,
2022,,RB,,,Female,,,,,,,African American,,,,,501,,,,,3.68,,3.63,
2022,,RB,,,Female,,,,,,,Multiple,,,,,515,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Unreported,,,,,504,,,,,3.32,,2.83,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,514,,,,,3.31,,3.24,
2022,,RB,,,Female,,,,,,,Multiple,,,,,505,,,,,3.78,,3.54,
2022,,RB,,,Female,,,,,,,Asian,,,,,505,,,,,3.79,,3.69,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,503,,,,,3.65,,3.55,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,492,,,,,3.6,,3.53,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,505,,,,,3.53,,3.37,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,510,,,,,3.75,,3.43,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,509,,,,,3.57,,3.6,
2022,,RB,,,Male,,,,,,,African American,,,,,494,,,,,3.69,,3.59,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,519,,,,,3.86,,3.97,
2022,,RB,,,Male,,,,,,,Asian,,,,,505,,,,,3.77,,3.53,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,497,,,,,3.39,,3.25,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,519,,,,,3.95,,4,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,493,,,,,3.19,,2.88,
2022,,RB,,,Female,,,,,,,Asian,,,,,495,,,,,3.8,,3.69,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,519,,,,,3.7,,3.62,
2022,,RB,,,Male,,,,,,,Multiple,,,,,517,,,,,3.88,,3.86,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,513,,,,,3.59,,3.53,
2022,,RB,,,Male,,,,,,,Asian,,,,,517,,,,,3.68,,3.82,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,503,,,,,3.98,,4,
2022,,RB,,,Female,,,,,,,African American,,,,,495,,,,,3.51,,3.37,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,500,,,,,3.5,,3.45,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,484,,,,,2.93,,2.79,
2022,,RB,,,Female,,,,,,,Asian,,,,,492,,,,,3.13,,2.51,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,504,,,,,3.74,,3.5,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,495,,,,,3.58,,3.52,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,513,,,,,3.41,,3.33,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,510,,,,,3.95,,3.96,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,481,,,,,3.25,,2.54,
2022,,RB,,,Female,,,,,,,Multiple,,,,,492,,,,,3.92,,3.95,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,506,,,,,3.87,,3.8,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.8,,3.75,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,503,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,490,,,,,3.47,,3.33,
2022,,RB,,,Female,,,,,,,Asian,,,,,517,,,,,3.85,,3.8,
2022,,RB,,,Male,,,,,,,Asian,,,,,504,,,,,3.59,,3.49,
2022,,RB,,,Male,,,,,,,Asian,,,,,503,,,,,3.94,,3.91,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,515,,,,,3.97,,3.95,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,506,,,,,3.51,,3.32,
2022,,RB,,,Female,,,,,,,Asian,,,,,508,,,,,3.97,,3.95,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,519,,,,,3.57,,3.34,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,496,,,,,3.49,,3.2,
2022,,RB,,,Female,,,,,,,Asian,,,,,514,,,,,3.62,,3.61,
2022,,RB,,,Female,,,,,,,Asian,,,,,509,,,,,3.61,,3.44,
2022,,RB,,,Female,,,,,,,Asian,,,,,507,,,,,3.87,,3.76,
2022,,RB,,,Female,,,,,,,Unreported,,,,,509,,,,,3.86,,3.78,
2022,,RB,,,Female,,,,,,,Asian,,,,,474,,,,,3.56,,3.17,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,498,,,,,3.17,,2.99,
2022,,RB,,,Male,,,,,,,African American,,,,,494,,,,,3.58,,3.32,
2022,,RB,,,Female,,,,,,,Asian,,,,,518,,,,,3.94,,3.94,
2022,,RB,,,Female,,,,,,,Asian,,,,,522,,,,,3.93,,3.84,
2022,,RB,,,Female,,,,,,,Multiple,,,,,497,,,,,3.82,,3.76,
2022,,RB,,,Male,,,,,,,Asian,,,,,511,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Asian,,,,,505,,,,,3.94,,3.95,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,512,,,,,3.96,,3.92,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,500,,,,,3.64,,3.47,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.32,,3.03,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,507,,,,,3.29,,3.07,
2022,,RB,,,Male,,,,,,,Asian,,,,,515,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,510,,,,,3.88,,3.86,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,497,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,523,,,,,3.98,,4,
2022,,RB,,,Female,,,,,,,Multiple,,,,,512,,,,,3.95,,3.93,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,516,,,,,3.93,,3.88,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,512,,,,,3.75,,3.43,
2022,,RB,,,Female,,,,,,,Asian,,,,,507,,,,,2.9,,2.6,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.76,,3.75,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.9,,3.85,
2022,,RB,,,Male,,Multiple,,,,,,,,,,,,,512,,3.91,,3.8,
2022,,RB,,,Female,,White/Caucasian,,,,,,,,,,,,,511,,3.92,,3.86,
